txHash,blockNumber,blockTime,askUser,bidUser,collection,itemIds,amounts,currency,strategyId,feeRecipients,feeAmountsEth,orderHash,orderNonce,isInvalidated
0x9cde3b7f32f434de925d7d294f7ed8ed5915c506fa875dcf0b19a8aec9a8baa7,19313375,2024-02-26 17:58:47,0x516fa92e3a99e354bd3789644f299964cb98dafd,0x6f881d87ee6c224a612ca6cfdd00a10d5ae11532,0x28472a58a490c5e09a238847f66a68a47cc76f0f,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x516fa92e3a99e354bd3789644f299964cb98dafd,0x0000000000000000000000000000000000000000","0.01,0,0",0xf805add07da008916fea9efe3bc4e3a55aaf58b98030d29a9c5b2788018baa91,97,True
0x10fda8aed6396346233fb5c91faccc18ee5b04d5e659deeb8725df5a581ae32d,19311457,2024-02-26 11:30:47,0x36ac0acdefd880f56d6d9486fcc86697a778daf9,0x928a199ad2f01dd3d1fa98743a0892a205e862cd,0xe333cd2f6e26a949ce1f3fb15d7bfac2871cc9e4,1454,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x36ac0acdefd880f56d6d9486fcc86697a778daf9,0x0000000000000000000000000000000000000000","0.032,0,0",0xd1943da3fdeb07fac29441748fd745764902cec89795744ffadebb6c934283fa,145,True
0xfbc8b37fbbd6596d78022f261b752f9c556ced669ebe7a09d0575722eef3da45,19311123,2024-02-26 10:23:47,0xe50341cb9569c34687ca6d939a028cc1338a154a,0x928a199ad2f01dd3d1fa98743a0892a205e862cd,0xe333cd2f6e26a949ce1f3fb15d7bfac2871cc9e4,4004,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0xe50341cb9569c34687ca6d939a028cc1338a154a,0x0000000000000000000000000000000000000000","0.03,0,0",0xb0643ad55be1284eb16f7cbea3ccc65af0b8b726513e98c0ae86310f5b0caa16,139,True
0xb09850421a89bee316a2d74ad77e2f9c33ccfb4c580c985962a976853122f91c,19310736,2024-02-26 09:05:59,0xe50341cb9569c34687ca6d939a028cc1338a154a,0x928a199ad2f01dd3d1fa98743a0892a205e862cd,0xe333cd2f6e26a949ce1f3fb15d7bfac2871cc9e4,4002,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0xe50341cb9569c34687ca6d939a028cc1338a154a,0x0000000000000000000000000000000000000000","0.033,0,0",0xc6edd4d6350b75b272b3b38d8e218973a09b2b15299bce6988376d276a029687,142,True
0x99aec2546624b9e487081c7edb8eb18dbb64e79535b7d81e6aa353f9c67bb4bc,19309171,2024-02-26 03:49:59,0x9561e33b68d7c21e4010f027d751d417127cc5b5,0xedbe6ed3426e6c12bf1d1cd4ba06cc620d0800f1,0x6632a9d63e142f17a668064d41a21193b49b41a0,3643,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x9561e33b68d7c21e4010f027d751d417127cc5b5,0x0000000000000000000000000000000000000000","0.08560000001,0,0",0x533eead524af348fc134864cdeae5d85ae5eee3d90c9cc0e4a3a5724d08a2508,5407964,True
0xfd80a48ccd132a75de13498f4924c42597880a5b1519ad40b4a73d3ef6e0f4f1,19306952,2024-02-25 20:22:23,0x38f3dc74a17fba75475fe30e2a1a01a621a631a7,0x73bddf6c177e53abd040dcae2de0864ba83a755a,0xf23030773587bad7e30225ad8f9aa22da14ea911,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x38f3dc74a17fba75475fe30e2a1a01a621a631a7,0x0000000000000000000000000000000000000000","0.25,0,0",0xe2b65922437e646957aca1df80a615747283fc49809046acebf93b93a9619e57,7,True
0x0561546cad5ea18ff6c344a85669554387f72c9088bf7d1685d270cd483e01c4,19304870,2024-02-25 13:23:11,0x83594047c5e1838ad939c31af9a27d85d56a7b38,0x9f543fbf492f358b1c00a319808e19c2557d3e1d,0x1d1b79a8c50df0e11019f822cd3d7e5d485ebdaa,2,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x83594047c5e1838ad939c31af9a27d85d56a7b38,0x0000000000000000000000000000000000000000","0.25,0,0",0x4e18de60889569087333f4ddd8b1c85a9f89bfa2a5ee71285560ab8bf9dea317,25,True
0x8f4087273100168344a76c97b4c598eb3490cdd20a44f0592c9c4f90efe29b25,19304366,2024-02-25 11:42:11,0x9561e33b68d7c21e4010f027d751d417127cc5b5,0xedbe6ed3426e6c12bf1d1cd4ba06cc620d0800f1,0xbdde08bd57e5c9fd563ee7ac61618cb2ecdc0ce0,3000072,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x9561e33b68d7c21e4010f027d751d417127cc5b5,0x0000000000000000000000000000000000000000","0.16071000001,0,0",0x4dba25df4028b8a725077c4a1b2830a5e743f57deb121a4c95da029ce131ba0f,5402319,True
0x68ef2d41d8ec979a8c7369e9bcfb8e9563c27f925d2e32c6d46f298265237e22,19292964,2024-02-23 21:26:35,0x3c48e06ee84566896cd36b44a75cf2bcff479d3b,0x9f543fbf492f358b1c00a319808e19c2557d3e1d,0x1d1b79a8c50df0e11019f822cd3d7e5d485ebdaa,5,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x3c48e06ee84566896cd36b44a75cf2bcff479d3b,0x0000000000000000000000000000000000000000","2.75,0,0",0xf487315439bf1afbad98802344a5f0c8f6245effd6881621dcdff0388f7da3ec,22,True
0xb949086b2bf2f743eb90053c94536488ee639d6af3c0ca688b5311a4c3366243,19292716,2024-02-23 20:36:47,0x8796426ce3edb03fecb0ab1af6b17cbadd4d1520,0x8af3a1f0a5af7967ade95bd85f5747503123454d,0x1d1b79a8c50df0e11019f822cd3d7e5d485ebdaa,2,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x8796426ce3edb03fecb0ab1af6b17cbadd4d1520,0x0000000000000000000000000000000000000000","0.27,0,0",0xafd5878965da677074333ae2588a4f88273fb1c383cf2276e7e9cbba9ae83c37,0,True
0xc4674fd06dce34a344d6271dff5c8dcbfc40a8730a2c8a59891b857a1468c77c,19288165,2024-02-23 05:19:59,0xf9397346a5a0d3f69a75bd77254ff0716c1cc939,0x1b517e17d9f961e7354ac537ff22a323d8eb6d42,0x495f947276749ce646f68ac8c248420045cb7b5e,42745998150656004690816543961586238000273307462307754421658803578179357246440,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0xf9397346a5a0d3f69a75bd77254ff0716c1cc939,0x0000000000000000000000000000000000000000","1.411,0,0",0xa97b90f29c7fdff71187fb9c22c91cfc580e5d63fc6edf43db7ada21f8ad9f95,4,True
0x6d2c5464a589957964f19a02a6951c938c8adf41c1bdb8ada9bf40c298e77d76,19276353,2024-02-21 13:33:11,0xe18f91cdf3247843e8cf99b0345a11b0476e635b,0x3ad819d51f62e93a962320e90f2d35afa562092a,0x09e8c457aedb06c2830c4be9805d1b20675eded8,1248,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0xe18f91cdf3247843e8cf99b0345a11b0476e635b,0x0000000000000000000000000000000000000000","0.4,0,0",0x833e0679fb3f09de6f82f526b7186211ae0beb902d0d2fc035db9c49dc0cca81,6,True
0x12fbaf5e4506c3e487afd574bc1fde65740e3b492867ea1f76441657ce76ad6b,19267784,2024-02-20 08:38:35,0x55020404a2a317d850696131e49bb84de3c42d8e,0xfca6161055109e772a9f813b57599c68cd5d890e,0x1fa8da0b63c639a7b53bae343e5761d56f898bac,412,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x55020404a2a317d850696131e49bb84de3c42d8e,0x0000000000000000000000000000000000000000","0.6511,0,0",0xffaf99944d364bbfb040232c169cec033d022b631f37c5f0591151626c19a356,398,True
0x0cfb7005f651a005b67bc292501e47f2e105d61cf66370a925eae75a85b19362,19263491,2024-02-19 18:15:11,0xe18f91cdf3247843e8cf99b0345a11b0476e635b,0x3ad819d51f62e93a962320e90f2d35afa562092a,0x09e8c457aedb06c2830c4be9805d1b20675eded8,1304,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0xe18f91cdf3247843e8cf99b0345a11b0476e635b,0x0000000000000000000000000000000000000000","0.45,0,0",0x1f3cd3342de514fe2526d13b5917c3796261d25fff4a3cec5d4d24dc56d192cf,2,True
0xcf408ab6537163737620eed42e1ca406a0190b67e0cb3713648cbe7990f1d509,19262741,2024-02-19 15:42:59,0x047d7e0a147026e41169f0f168986caafaa0c6c7,0xedbe6ed3426e6c12bf1d1cd4ba06cc620d0800f1,0xb75f09b4340aeb85cd5f2dd87d31751edc11ed39,15017,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x047d7e0a147026e41169f0f168986caafaa0c6c7,0x0000000000000000000000000000000000000000","0.02700000001,0,0",0xa1d6b44746cf90fd09423c96b28efeb6d3376e59d470f761c775db124eb25eed,5346126,True
0x4ddf48511cb2e418c51d45bdf35370a5375d5d645ef4bbc0d2271011d90cbdff,19262694,2024-02-19 15:33:23,0x355f120fc0b2f56f44cf3264791b18db210e9922,0x72b1641db11e7ea1d479cfb063c0350f4eab1e70,0xf7f88d2a9497c974cd5f132a3db6a9ab82df78cd,2062,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x355f120fc0b2f56f44cf3264791b18db210e9922,0x0000000000000000000000000000000000000000","0.025,0,0",0x8bdec9f333a667a1dc5ece22f2433bbedfa6a39b5e89e5e50cf90271944f9079,20,True
0xde88cd951d8a5364276187ee9feaea64cf5c66d87bff93cedc57872fe8ab5797,19262647,2024-02-19 15:23:47,0x355f120fc0b2f56f44cf3264791b18db210e9922,0x0e0dcd1cc4435fdbd97f8d5e6cd602bc93eb3bf4,0xf7f88d2a9497c974cd5f132a3db6a9ab82df78cd,411,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x355f120fc0b2f56f44cf3264791b18db210e9922,0x0000000000000000000000000000000000000000","0.03,0,0",0xb716af4e2f793bf483c09861e7eda9b7ca4df66c23dc799ccf215159a124f176,23,True
0x5f0d838b61a52572fea1e8584946fe46d143da97e2ced8182199fc17f8238cc1,19262640,2024-02-19 15:22:23,0x355f120fc0b2f56f44cf3264791b18db210e9922,0x72b1641db11e7ea1d479cfb063c0350f4eab1e70,0xf7f88d2a9497c974cd5f132a3db6a9ab82df78cd,410,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x355f120fc0b2f56f44cf3264791b18db210e9922,0x0000000000000000000000000000000000000000","0.028,0,0",0x22963b325e2b079cc399d95a27fa7da849e0c10528c22d4e613236e24afbe16c,23,True
0x1d9fbfaaa3154da4ac540b2751287f3a4a75ed419daa289547ddd010b5114ff3,19262633,2024-02-19 15:20:59,0x355f120fc0b2f56f44cf3264791b18db210e9922,0x72b1641db11e7ea1d479cfb063c0350f4eab1e70,0xf7f88d2a9497c974cd5f132a3db6a9ab82df78cd,407,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x355f120fc0b2f56f44cf3264791b18db210e9922,0x0000000000000000000000000000000000000000","0.03,0,0",0xbde9a4c88cc9b8b83b139ff26acc1b0435e99362db28f1af2a9904f42b88ac08,25,True
0xedc83c88934c8e7d7a263e08c5e1d10d0c55a43104e7c539d4ee6f1b7e4625b0,19262623,2024-02-19 15:18:59,0x355f120fc0b2f56f44cf3264791b18db210e9922,0x0e0dcd1cc4435fdbd97f8d5e6cd602bc93eb3bf4,0xf7f88d2a9497c974cd5f132a3db6a9ab82df78cd,740,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x355f120fc0b2f56f44cf3264791b18db210e9922,0x0000000000000000000000000000000000000000","0.035,0,0",0x8df1cceae8579ee98704127a4d700982855f1eb152a429ad088c58ce55c6d5c9,24,True
0x81661189d6dae2c024a57f0156e8492070fec775fb8e4d2baf964dc9731eddd0,19261721,2024-02-19 12:16:35,0xcb56b9783f91d65ddb3c51f6cf99da2eceffc12e,0xedbe6ed3426e6c12bf1d1cd4ba06cc620d0800f1,0x123b30e25973fecd8354dd5f41cc45a3065ef88c,4520,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0xcb56b9783f91d65ddb3c51f6cf99da2eceffc12e,0x0000000000000000000000000000000000000000","0.04890000001,0,0",0x08d94dbd3d2e15e4afb8f3f7183cff09048d1abf40e6d8adc34b8d6705b1662e,5344496,True
0xf49e0d91e6af36b9a9f7e7991fcded78b742be5eeca5ff3ba89607212cf6a25c,19258581,2024-02-19 01:38:59,0xe18f91cdf3247843e8cf99b0345a11b0476e635b,0x1a60d9653abb3bf9ad55156f8a656ec73eb0cca7,0x09e8c457aedb06c2830c4be9805d1b20675eded8,1387,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0xe18f91cdf3247843e8cf99b0345a11b0476e635b,0x0000000000000000000000000000000000000000","0.4,0,0",0xc96abe6e5c679eb6e3cca21bf1f05b18f225dd386ee2e1f17f17d2c30889f9f1,25,True
0x1fb1a8e99f2a728bef45e40aec07ed06509dd8d7a90fcea4e5be1e29420eb0a1,19252089,2024-02-18 03:40:47,0xec574ccb58940a7551f02cf40fa661ecbe6494bf,0xb52b41dd0cbc0d9f9d305bac556838bf2dea0b10,0x1d1b79a8c50df0e11019f822cd3d7e5d485ebdaa,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0xec574ccb58940a7551f02cf40fa661ecbe6494bf,0x0000000000000000000000000000000000000000","2.24,0,0",0xc9ec2d5d10216febd189852c7e50b1c6f0702e5005b3ef6bb6eed728789a49d5,1,True
0x81d53d24fbc3222fa88cd55f210fd793c90032040a660990810368f69c47660c,19250796,2024-02-17 23:18:47,0x49466fbe037379e21ae84d2eae6a5bc4e99f1306,0xb52b41dd0cbc0d9f9d305bac556838bf2dea0b10,0x1d1b79a8c50df0e11019f822cd3d7e5d485ebdaa,5,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x49466fbe037379e21ae84d2eae6a5bc4e99f1306,0x0000000000000000000000000000000000000000","2.49,0,0",0xb06ca9ece4879e9078f2830e30223c8f2a525cbea5cb3586f245563520611570,0,True
0x3ba0e3855b95b84f03c7540be7f353e94072207320c642f5d520c96649df25b8,19249717,2024-02-17 19:41:35,0xb68b6af7b94aec5037776922bdcfe1ae7acc8888,0xf9397346a5a0d3f69a75bd77254ff0716c1cc939,0x495f947276749ce646f68ac8c248420045cb7b5e,42745998150656004690816543961586238000273307462307754421658803578179357246440,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0xb68b6af7b94aec5037776922bdcfe1ae7acc8888,0x0000000000000000000000000000000000000000","1.4111,0,0",0xd3335bba75a824dc804a2001a10d370264b42af2cbee17e5591cb5f4aefddc39,277,True
0x8c4f092fcc9df5e6d7d3b23267386e3f2c81d7dcb0cc1dfa9e720a024d0d2de7,19248777,2024-02-17 16:30:35,0x52ca1cb9fc6fbd1cfe5630e74de8738b517a367a,0xedbe6ed3426e6c12bf1d1cd4ba06cc620d0800f1,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,1901,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x52ca1cb9fc6fbd1cfe5630e74de8738b517a367a,0x0000000000000000000000000000000000000000","0.03914000001,0,0",0x1ef34cb4c3169561f410310c2b575bc7234901e5fb16109f86e10d0bf1cad876,5323911,True
0xca1cb6b7bfe9d5f3227e3a7a8b5683532eccd011702f35e1e47303c21806368c,19248329,2024-02-17 15:00:23,0x645998e8aa4817ed6c6fe244482d8842ace72c29,0x38530c22572557766d8ec91675303e06a10dc4a9,0x60e4d786628fea6478f785a6d7e704777c86a7c6,9038,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x645998e8aa4817ed6c6fe244482d8842ace72c29,0x0000000000000000000000000000000000000000","3.88,0,0",0xf95848963e2f04f5be24a0ec41d74cb8f30335a81e305adb26b992df12868cad,1,True
0x54eb2515fcf67227df26add71e0e3e64bf7dbc8006eca056a5a5a7825a48f8a9,19245010,2024-02-17 03:47:47,0xf9397346a5a0d3f69a75bd77254ff0716c1cc939,0x01630a80ca2b3a9da2f21d7af6e78414f2f2954e,0x31fa04619e32266f8efd62a53aaf089c7f48b411,217,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0xf9397346a5a0d3f69a75bd77254ff0716c1cc939,0x0000000000000000000000000000000000000000","0.05,0,0",0x65122a164dc020ac2389baa0948e6b3fb861828e1b58f126ded7f367346c2023,7,True
0xf5ed7aef11cafaecce484192c328e8d33af16f87a70034ccdc1448de52150f72,19244939,2024-02-17 03:33:11,0x2e95e1cd077f29733c65d885ce7afe278d0726a6,0xf9397346a5a0d3f69a75bd77254ff0716c1cc939,0x31fa04619e32266f8efd62a53aaf089c7f48b411,217,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x2e95e1cd077f29733c65d885ce7afe278d0726a6,0x0000000000000000000000000000000000000000","0.05,0,0",0xe1837b5e23d32965519967878d38ae3a4b43246d580c0dd3779ab6488d62d462,276,True
0x79db7ced3e9b07e203ba0d2c1abf1f62f843e7f7019a2fc080defb646c7be9fc,19239409,2024-02-16 08:55:35,0x26609326631ddfe24bd30872187dcfc0413e2e24,0x38f3dc74a17fba75475fe30e2a1a01a621a631a7,0x09e8c457aedb06c2830c4be9805d1b20675eded8,75,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x26609326631ddfe24bd30872187dcfc0413e2e24,0x0000000000000000000000000000000000000000","0.3,0,0",0xb0b0d93a4aa9c2072a8e604a2d87631ade455aad7c1bf9d8f90b331d280296b3,57,True
0x0621dadb90688ce1884439539becacbb5d3bc5e10899bfb03e8d216e2624368c,19234479,2024-02-15 16:19:47,0xc87f63e4f3afe07cce03b3412b253a92f98a9090,0xcc1cb0fa339eb32e436dce1ba752bda72fc6edfe,0xedb61f74b0d09b2558f1eeb79b247c1f363ae452,1460,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0xc87f63e4f3afe07cce03b3412b253a92f98a9090,0x0000000000000000000000000000000000000000","0.2,0,0",0x2cb6839044c3e1c58176eb4b2026362c1379b5b91c6785207094afd319e8222e,543,True
0xd7fa14f3e033c7abd4e97271badf5d4b921a754c27e959ad71bd836c85485967,19232360,2024-02-15 09:12:59,0xa4e01b91163a7cd3aaaf226013c6c2e794c6d32c,0xedbe6ed3426e6c12bf1d1cd4ba06cc620d0800f1,0x94638cbf3c54c1f956a5f05cbc0f9afb6822020d,1393,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0xa4e01b91163a7cd3aaaf226013c6c2e794c6d32c,0x0000000000000000000000000000000000000000","0.04885000001,0,0",0xb60acc01e219cbf026f8a0e13be3aa1fed198df909b54aa883bbf5e4baaba28c,5297878,True
0x5d4d488a87c8b1adf6e3acd437549d0f9e9038713a6875f100d27a60efd00613,19230591,2024-02-15 03:15:59,0xcd1d39a325e96f3a6bb509d42c66e73b84555d3a,0xbbe819770dfca98200e17531080d9344affb0458,0x495f947276749ce646f68ac8c248420045cb7b5e,42745998150656004690816543961586238000273307462307754421658803578179357246440,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0xcd1d39a325e96f3a6bb509d42c66e73b84555d3a,0x0000000000000000000000000000000000000000","1.47,0,0",0x13c267ca052f65fdf87b027ed7f268daa763ef30f12ccde4decf8705beb223ef,0,True
0x0f32041d1a12fee006078d432c0fc16426c5145ea781d90aa799be732a2f7f50,19228070,2024-02-14 18:46:11,0xe5f0131a2d68ee93083a0c6ae6e33a91bfe7d9f9,0x363f8af34ebc6325faec0ddb53dd487f91b332d1,0x099689220846644f87d1137665cded7bf3422747,622,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0xe5f0131a2d68ee93083a0c6ae6e33a91bfe7d9f9,0x0000000000000000000000000000000000000000","0.0202,0,0",0xcec9b653515835c0c9f4c3c35fb89339c4369412e1bd77202c4401a35426d81c,201,True
0x314283f6eed6fd91a94c26d6216de5c7afab24d32ac53c644ca6f4e99ce2ae04,19225478,2024-02-14 10:00:47,0xb568f46fd2071b2e0bc357b6b5488ce0ba5c9768,0x9cf8554c796f667419c100cea589e1c43cd4d420,0x1d1b79a8c50df0e11019f822cd3d7e5d485ebdaa,2,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0xb568f46fd2071b2e0bc357b6b5488ce0ba5c9768,0x0000000000000000000000000000000000000000","0.31,0,0",0xdb5f1e7f34b7d307c7e0c1cbf475283634c91dc1798f796720c0e9e38cc1ebba,7,True
0x9cbbf4581835eb37e3a60c97541ce9a3eb0051f665e3d29c334b27e903f44bcc,19223569,2024-02-14 03:36:11,0x88b835e481cabef3c7c35e4007b2f413aab7755f,0x99eed45f43dbc60ceb5c96ea5c4d6c23999f5404,0xadae0ddaf90170a44adebcfb8eede12041d13220,2,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x88b835e481cabef3c7c35e4007b2f413aab7755f,0x0000000000000000000000000000000000000000","0.03,0,0",0x98e2936aa44c370d5f8364da5d04d0d4e5fa031b4d8d3842f6f0e805b34e870f,205,True
0xf44470c6c2c06bd28d30ebc78e77ddfc4de2d9ec6ca837faa7407a53a2887f8e,19221456,2024-02-13 20:28:23,0x52ca1cb9fc6fbd1cfe5630e74de8738b517a367a,0xedbe6ed3426e6c12bf1d1cd4ba06cc620d0800f1,0xa1de9f93c56c290c48849b1393b09eb616d55dbb,4182,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x52ca1cb9fc6fbd1cfe5630e74de8738b517a367a,0x0000000000000000000000000000000000000000","0.07221000001,0,0",0x5c11bfe625e73b9e90da333c7f891969335a94c8d9205ef8c84da4ea32223739,5280467,True
0xf786800d2f03621e88466d7ccaeb6646c396ae3443b66510a52bf63f0f70eec7,19220267,2024-02-13 16:27:59,0x8baa18708c910ec779175cebfac0f91847bdd3ec,0x38f3dc74a17fba75475fe30e2a1a01a621a631a7,0xf79e73de6934b767de0faa120d059811a40276d9,4,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x8baa18708c910ec779175cebfac0f91847bdd3ec,0x0000000000000000000000000000000000000000","0.09,0,0",0x4ef28af7e1668fa56722a5bba7caf66ee79c362011724b7afdc62a9b3105ec31,18,True
0x949156b860146ebfcfba32807e5e88ed1eecb7953070871e97d632ae8fb1317d,19217541,2024-02-13 07:14:59,0x87e5eeff94c0cc1645fc2d8a68fa028d8106c2e3,0xedbe6ed3426e6c12bf1d1cd4ba06cc620d0800f1,0x8dc7b6ec6fafa36085ee9ec8e39112428d3360aa,3686,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x87e5eeff94c0cc1645fc2d8a68fa028d8106c2e3,0x0000000000000000000000000000000000000000","0.02429000001,0,0",0xb552450aff19d35004b7d1353de29f5d74a3ce28f329876716fc69b3c5bfcbb9,5274022,True
0xed5f6427759469bb812c917205420ed836cfa697c856120906c3f0feefc7bbb8,19216273,2024-02-13 03:00:35,0x669cc31b705c73c89f4387b2a63347b12094cca3,0x3a95c2269bf0d17041fa679f3ac16b65c3da49f6,0xe333cd2f6e26a949ce1f3fb15d7bfac2871cc9e4,1085,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x669cc31b705c73c89f4387b2a63347b12094cca3,0x0000000000000000000000000000000000000000","0.055,0,0",0x5bd1b9d101e38653f36a3033ae8536f695a40e724b74d0073baddcefaf127bf5,1,True
0x2293320699f43776878828c30b458ccc791f0591a3edf49699d0a5aec753d64c,19209277,2024-02-12 03:30:23,0x9561e33b68d7c21e4010f027d751d417127cc5b5,0x88b835e481cabef3c7c35e4007b2f413aab7755f,0x11450058d796b02eb53e65374be59cff65d3fe7f,1609,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x9561e33b68d7c21e4010f027d751d417127cc5b5,0x0000000000000000000000000000000000000000","0.10765000001,0,0",0xef44fe147b5911ba1d691b99522157a53e3d3067fa841153e7f0ec26fb2e4237,839352,True
0x8f3e74978bb5d3a22a0ebf92a4e37bfb12641d257efc3cbe471eeac4ac862d1f,19208021,2024-02-11 23:15:23,0x9561e33b68d7c21e4010f027d751d417127cc5b5,0x88b835e481cabef3c7c35e4007b2f413aab7755f,0xfe8c6d19365453d26af321d0e8c910428c23873f,6766,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x9561e33b68d7c21e4010f027d751d417127cc5b5,0x0000000000000000000000000000000000000000","2.0002,0,0",0x5f574244b87167e1cae8fe76b582db306a16aed5f54a27c8dc305d935f74cb09,838765,True
0x70bfdc80c0d396a53d4638543d8a7167ac8407e1c936ceadb0b4bca6760f3d92,19206681,2024-02-11 18:45:11,0x4dcb55eb77567fb17ce1df590b67642e4bf5eb3b,0x9dfe2a541aba64555b3eeb5be977e093e68c3a21,0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85,70705971876462425678618528668351476761173294183114472804617257024281616329108,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x4dcb55eb77567fb17ce1df590b67642e4bf5eb3b,0x0000000000000000000000000000000000000000","0.06,0,0",0x930e64117c9754179775b4a13be02a4252b2da641218c20076c110bc9572dbf5,1148376570036743963605547,True
0xe8ba76c314f62d3e75134ccb9ac49c0b482d6181e5c7a14b50e4c1f2ef98d9c8,19206678,2024-02-11 18:44:35,0x4dcb55eb77567fb17ce1df590b67642e4bf5eb3b,0x9dfe2a541aba64555b3eeb5be977e093e68c3a21,0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85,71037218897337485021823150127915460262958718883768905471639036042543602602681,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x4dcb55eb77567fb17ce1df590b67642e4bf5eb3b,0x0000000000000000000000000000000000000000","0.06,0,0",0xd58fe4cf85b9049263c31b50866ec89bab3f98b2863dcfc507c076bbe79c6548,602567840301139246987438,True
0x398e9d120ce52bbed775293ff23f81c187cb9fbb4d967c7f90a0292cab20f2cb,19206671,2024-02-11 18:43:11,0x4dcb55eb77567fb17ce1df590b67642e4bf5eb3b,0x9dfe2a541aba64555b3eeb5be977e093e68c3a21,0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85,56728741900900789924362692202547915751045126188879293294953133221784228200018,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x4dcb55eb77567fb17ce1df590b67642e4bf5eb3b,0x0000000000000000000000000000000000000000","0.06,0,0",0x26b568090b8949c5b19250be610c9db095fe248c892d41b04185442634a8bfde,470577493183969620978066,True
0x7f3dc362cbf0aaf9e44aba958b3ea5f1732465ccdceefa6e0d6cab2ab945013c,19200165,2024-02-10 20:46:47,0xada6cbd477311409df392f869c21f384a2d9d1ff,0x0059efca9d24bf579ee0314e7bc2569674aa42e2,0x31fa04619e32266f8efd62a53aaf089c7f48b411,395,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0xada6cbd477311409df392f869c21f384a2d9d1ff,0x0000000000000000000000000000000000000000","0.72,0,0",0x93aecf4795c98c070273b79e020d4d89436825b9f77666605f53d6536b3f044f,1,True
